benchmark id	benchmark comment	host name	no. cores	os	user name	database	module	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:09:19.256357600	2019-12-01 04:09:44.655534800	25	25399621300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:09:44.655534800	2019-12-01 04:09:46.595233200	2	1939170200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4		1	1024	512	1024	100000	0	trial	2019-12-01 04:09:19.228447900	2019-12-01 04:09:48.805558900	30	29576885100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:09:48.851686100	2019-12-01 04:10:15.441693400	27	26590190300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:10:15.442497800	2019-12-01 04:10:17.437215300	2	1995676100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5		1	1024	512	1024	100000	0	trial	2019-12-01 04:09:48.805558900	2019-12-01 04:10:19.708885000	31	30903391800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:10:19.751908800	2019-12-01 04:10:44.691566900	25	24939796200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:10:44.691566900	2019-12-01 04:10:46.667974400	2	1976054500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6		1	1024	512	1024	100000	0	trial	2019-12-01 04:10:19.708885000	2019-12-01 04:10:48.926963000	29	29217918100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:10:48.966636900	2019-12-01 04:11:15.391246600	26	26425320700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:11:15.392262200	2019-12-01 04:11:17.228120400	2	1836139000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7		1	1024	512	1024	100000	0	trial	2019-12-01 04:10:48.926963000	2019-12-01 04:11:19.650390100	31	30723003100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:11:19.712085000	2019-12-01 04:11:46.012453100	26	26300234300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:11:46.012770900	2019-12-01 04:11:47.969015100	2	1956650100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8		1	1024	512	1024	100000	0	trial	2019-12-01 04:11:19.650548900	2019-12-01 04:11:50.296420600	31	30646010200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:11:50.322949100	2019-12-01 04:12:17.026222400	27	26703344200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:12:17.026359800	2019-12-01 04:12:19.015756500	2	1989447300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9		1	1024	512	1024	100000	0	trial	2019-12-01 04:11:50.296420600	2019-12-01 04:12:20.906994100	31	30610474900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2019-12-01 04:12:20.940077700	2019-12-01 04:12:46.880761800	26	25940982700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2019-12-01 04:12:46.880761800	2019-12-01 04:12:48.894196800	2	2013179400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10		1	1024	512	1024	100000	0	trial	2019-12-01 04:12:20.907476500	2019-12-01 04:12:50.240533700	29	29333464900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	0		1	1024	512	1024	100000	0	benchmark	2019-12-01 04:07:44.816596900	2019-12-01 04:12:50.262123400	305	305443645100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:12:54.262867000	2019-12-01 04:12:58.817454000	5	455458700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:12:58.817454000	2019-12-01 04:13:01.323230000	3	250577600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1		0	1024	0	1024	100000	256	trial	2019-12-01 04:12:54.213797000	2019-12-01 04:13:02.454714000	8	824091700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:02.511912000	2019-12-01 04:13:06.896861000	4	438494900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:06.896861000	2019-12-01 04:13:09.546956000	3	265009500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:02.454714000	2019-12-01 04:13:11.695826000	9	924111200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:11.732371000	2019-12-01 04:13:16.234319000	5	450194800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:16.234319000	2019-12-01 04:13:18.824623000	3	259030400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:11.695826000	2019-12-01 04:13:21.093965000	9	939813900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:21.136828000	2019-12-01 04:13:25.473107000	4	433627900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:25.473107000	2019-12-01 04:13:28.049023000	3	257591600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:21.093965000	2019-12-01 04:13:29.134163000	8	804019800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:29.161906000	2019-12-01 04:13:33.073645000	4	391173900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:33.073645000	2019-12-01 04:13:35.586758000	3	251311300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:29.135177000	2019-12-01 04:13:36.840231000	8	770505400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:36.878269000	2019-12-01 04:13:41.374129000	4	449586000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:41.375127000	2019-12-01 04:13:43.788246000	2	241311900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:36.840231000	2019-12-01 04:13:46.033274000	9	919304300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:46.076912000	2019-12-01 04:13:50.516786000	4	443987400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:13:50.516786000	2019-12-01 04:13:53.046099000	3	252931300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:46.033274000	2019-12-01 04:13:55.363861000	9	933058700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:13:55.397296000	2019-12-01 04:14:00.186943000	5	478964700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:14:00.187466000	2019-12-01 04:14:02.568860000	2	238139400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8		0	1024	0	1024	100000	256	trial	2019-12-01 04:13:55.363861000	2019-12-01 04:14:04.841288000	9	947742700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:14:04.886495000	2019-12-01 04:14:09.457491000	5	457099600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:14:09.457491000	2019-12-01 04:14:12.010364000	3	255287300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9		0	1024	0	1024	100000	256	trial	2019-12-01 04:14:04.841495000	2019-12-01 04:14:14.671818000	10	983032300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	256	query	2019-12-01 04:14:14.718673000	2019-12-01 04:14:19.664751000	5	494607800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	256	query	2019-12-01 04:14:19.665290000	2019-12-01 04:14:22.259050000	3	259376000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10		0	1024	0	1024	100000	256	trial	2019-12-01 04:14:14.671818000	2019-12-01 04:14:24.528645000	10	985682700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	0		0	1024	0	1024	100000	256	benchmark	2019-12-01 04:12:51.878827000	2019-12-01 04:14:24.558047000	93	9267922000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:14:28.373157000	2019-12-01 04:14:31.845009000	3	347185200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:14:31.845009000	2019-12-01 04:14:33.726287000	2	188127800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1		1	1024	0	1024	100000	256	trial	2019-12-01 04:14:28.325506000	2019-12-01 04:14:36.626149000	8	830064300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:14:36.657150000	2019-12-01 04:14:39.719715000	3	306256500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:14:39.719715000	2019-12-01 04:14:41.691573000	2	197185800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2		1	1024	0	1024	100000	256	trial	2019-12-01 04:14:36.626149000	2019-12-01 04:14:43.914226000	7	728807700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:14:43.948541000	2019-12-01 04:14:47.322451000	3	337391000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:14:47.322451000	2019-12-01 04:14:49.287108000	2	196465700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3		1	1024	0	1024	100000	256	trial	2019-12-01 04:14:43.914226000	2019-12-01 04:14:51.303038000	7	738881200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:14:51.331798000	2019-12-01 04:14:54.397516000	3	306571800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:14:54.397516000	2019-12-01 04:14:56.478122000	2	208060600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4		1	1024	0	1024	100000	256	trial	2019-12-01 04:14:51.303038000	2019-12-01 04:14:59.867732000	9	856469400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:14:59.895393000	2019-12-01 04:15:02.878365000	3	298297200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:15:02.878365000	2019-12-01 04:15:04.928251000	2	204988600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5		1	1024	0	1024	100000	256	trial	2019-12-01 04:14:59.867732000	2019-12-01 04:15:07.352957000	7	748522500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:15:07.390368000	2019-12-01 04:15:11.185161000	4	379479300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:15:11.185161000	2019-12-01 04:15:13.234771000	2	204961000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6		1	1024	0	1024	100000	256	trial	2019-12-01 04:15:07.352957000	2019-12-01 04:15:15.437848000	8	808489100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:15:15.501838000	2019-12-01 04:15:18.963698000	3	346186000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:15:18.963698000	2019-12-01 04:15:21.079740000	2	211604200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7		1	1024	0	1024	100000	256	trial	2019-12-01 04:15:15.437848000	2019-12-01 04:15:23.366064000	8	792821600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	256	query	2019-12-01 04:15:23.492328000	2019-12-01 04:15:26.594011000	3	310168300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_18_3_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	256	query	2019-12-01 04:15:26.594011000	2019-12-01 04:15:28.586055000	2	199204400
